timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1652692586682,124,"WNSP_ServiceRequestMessage(Expected message type: SERVICE_RESPONSE, but received: NAK)",,,Thread Group 1-1,,false,,1153,0,1,1,null,0,0,0
1652692586727,44,WNSP_Disconnect: Disconnected,200,OK,Thread Group 1-1,,true,,0,0,1,1,null,0,0,0
1652692586728,0,Debug Sampler,200,OK,Thread Group 1-1,text,true,,600,0,1,1,null,0,0,0
1653301569631,86,WNSP_TCPConnect,200,OK,Thread Group 1-1,,true,,0,0,1,1,null,0,0,0
1653301570512,858,WNSP_Connect,200,OK,Thread Group 1-1,,true,,0,0,1,1,null,0,0,0
1653301570701,140,"WNSP_ServiceRequestMessage(Expected message type: SERVICE_RESPONSE, but received: NAK)",,,Thread Group 1-1,,false,,1153,0,1,1,null,0,0,0
1653301570754,51,WNSP_Disconnect: Disconnected,200,OK,Thread Group 1-1,,true,,0,0,1,1,null,0,0,0
1653303047765,56,WNSP_TCPConnect,200,OK,Thread Group 1-1,,true,,0,0,1,1,null,0,0,0
1653303048115,348,WNSP_Connect,200,OK,Thread Group 1-1,,true,,0,0,1,1,null,0,0,0
1653303048254,131,"WNSP_ServiceRequestMessage(Expected message type: SERVICE_RESPONSE, but received: NAK)",,,Thread Group 1-1,,false,,1153,0,1,1,null,0,0,0
1653303048300,46,WNSP_Disconnect: Disconnected,200,OK,Thread Group 1-1,,true,,0,0,1,1,null,0,0,0
